time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/18:06:48.662810,284,1606410408,662380933,,-0.543424367905,-0.00476722465828
2020/11/26/18:06:48.706918,285,1606410408,706574916,,-0.541379511356,0.00401179399341
2020/11/26/18:06:48.751377,286,1606410408,751080036,,-0.549558997154,-0.012639792636
2020/11/26/18:06:48.795356,287,1606410408,795001983,,-0.542401909828,0.000214640502236
2020/11/26/18:06:48.839593,288,1606410408,839278936,,-0.537289738655,0.016655318439
2020/11/26/18:06:48.884781,289,1606410408,884396076,,-0.54035705328,0.0125654544681
2020/11/26/18:06:48.929456,290,1606410408,929219961,,-0.539334595203,0.0114499526098
2020/11/26/18:06:48.973936,291,1606410408,973572969,,-0.545469224453,-0.00505472673103
2020/11/26/18:06:49.016809,292,1606410409,16393899,,-0.543424367905,-0.00531508168206
2020/11/26/18:06:49.065205,293,1606410409,64893960,,-0.54035705328,0.00256733945571
2020/11/26/18:06:49.105264,294,1606410409,105046987,,-0.546491682529,-0.00929174758494
2020/11/26/18:06:49.149443,295,1606410409,149152994,,-0.538312196732,0.00700384797528
2020/11/26/18:06:49.193214,296,1606410409,193007946,,-0.535244882107,0.0187809728086
2020/11/26/18:06:49.237094,297,1606410409,236754894,,-0.539334595203,0.0104002291337
2020/11/26/18:06:49.282394,298,1606410409,282088994,,-0.54035705328,0.00330325122923
2020/11/26/18:06:49.327693,299,1606410409,327399015,,-0.535244882107,0.0121997529641
2020/11/26/18:06:49.370657,300,1606410409,370342016,,-0.539334595203,0.00383241288364
2020/11/26/18:06:49.415138,301,1606410409,414830923,,-0.539334595203,0.000231340411119
2020/11/26/18:06:49.460316,302,1606410409,459970951,,-0.535244882107,0.00846875458956
2020/11/26/18:06:49.502974,303,1606410409,502619981,,-0.537289738655,0.00522899068892
2020/11/26/18:06:49.547745,304,1606410409,547226905,,-0.537289738655,0.00323290145025
2020/11/26/18:06:49.591253,305,1606410409,590884923,,-0.535244882107,0.00675993179902
2020/11/26/18:06:49.635058,306,1606410409,634763002,,-0.536267340183,0.00455880677328
2020/11/26/18:06:49.680407,307,1606410409,680115938,,-0.54035705328,-0.00654115667567
2020/11/26/18:06:49.723640,308,1606410409,723368883,,-0.538312196732,-0.00456751836464
2020/11/26/18:06:49.769669,309,1606410409,769345045,,-0.535244882107,0.00401634769514
2020/11/26/18:06:49.816382,310,1606410409,815995931,,-0.535244882107,0.00637787114829
2020/11/26/18:06:49.857131,311,1606410409,856831073,,-0.535244882107,0.00615952769294
